step 0: train loss 3.2792, val loss 3.6664
iter 600: loss 3.9653, time 48718.33ms
iter 601: loss 3.5275, time 233.75ms
iter 602: loss 3.1961, time 233.09ms
iter 603: loss 2.8523, time 234.05ms
iter 604: loss 3.1945, time 233.20ms
iter 605: loss 2.9897, time 235.25ms
iter 606: loss 2.9368, time 233.30ms
iter 607: loss 3.0676, time 233.14ms
iter 608: loss 2.9416, time 234.26ms
iter 609: loss 3.4203, time 234.36ms
iter 610: loss 3.5005, time 235.35ms
iter 611: loss 3.2725, time 233.43ms
iter 612: loss 3.2381, time 234.06ms
iter 613: loss 3.0819, time 234.53ms
iter 614: loss 3.0253, time 234.10ms
iter 615: loss 3.3819, time 233.38ms
iter 616: loss 3.3982, time 233.24ms
iter 617: loss 2.9108, time 233.00ms
iter 618: loss 3.4103, time 233.07ms
iter 619: loss 2.9359, time 233.47ms
iter 620: loss 2.7824, time 233.34ms
iter 621: loss 2.8803, time 233.79ms
iter 622: loss 3.7058, time 233.51ms
iter 623: loss 2.6743, time 233.07ms
iter 624: loss 2.7073, time 238.79ms
iter 625: loss 2.8743, time 233.56ms
iter 626: loss 3.0415, time 233.27ms
iter 627: loss 3.0072, time 232.97ms
iter 628: loss 3.2402, time 233.31ms
iter 629: loss 2.8900, time 233.65ms
iter 630: loss 3.4301, time 233.09ms
iter 631: loss 2.6820, time 233.30ms
iter 632: loss 3.1191, time 233.18ms
iter 633: loss 2.8959, time 233.37ms
iter 634: loss 3.3838, time 233.65ms
iter 635: loss 2.8713, time 233.03ms
iter 636: loss 2.8530, time 233.05ms
iter 637: loss 2.5461, time 233.31ms
iter 638: loss 3.4152, time 233.97ms
iter 639: loss 3.5648, time 233.56ms
iter 640: loss 3.3475, time 233.75ms
iter 641: loss 2.7696, time 233.13ms
iter 642: loss 2.4937, time 233.13ms
iter 643: loss 3.4600, time 233.09ms
iter 644: loss 2.4280, time 233.45ms
iter 645: loss 2.6941, time 234.15ms
iter 646: loss 3.0724, time 233.18ms
iter 647: loss 2.9532, time 232.95ms
iter 648: loss 2.9242, time 233.43ms
iter 649: loss 3.1225, time 233.17ms
iter 650: loss 3.2938, time 233.52ms
iter 651: loss 2.3866, time 233.50ms
iter 652: loss 3.3843, time 233.27ms
iter 653: loss 3.3331, time 233.01ms
iter 654: loss 2.9988, time 233.19ms
